V1
CP013362.1 Burkholderia diffusa strain RF2-non-BP9 chromosome 1 complete sequence
CP013363.1 Burkholderia diffusa strain RF2-non-BP9 chromosome 2 complete sequence
CP013364.1 Burkholderia diffusa strain RF2-non-BP9 chromosome 3 complete sequence
CP013366.1 Burkholderia territorii strain RF8-non-BP5 chromosome 1 complete sequence
CP013365.1 Burkholderia territorii strain RF8-non-BP5 chromosome 2 complete sequence
CP013367.1 Burkholderia territorii strain RF8-non-BP5 chromosome 3 complete sequence
CP013370.1 Burkholderia ubonensis strain RF23-BP41 chromosome 1 complete sequence
CP013371.1 Burkholderia ubonensis strain RF23-BP41 chromosome 2 complete sequence
CP013368.1 Burkholderia ubonensis strain RF23-BP41 chromosome 3 complete sequence
CP013369.1 Burkholderia ubonensis strain RF23-BP41 plasmid pRF23 complete sequence
CP013375.1 Burkholderia cepacia strain INT3-BP177 chromosome 1 complete sequence
CP013376.1 Burkholderia cepacia strain INT3-BP177 chromosome 2 complete sequence
CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1 complete sequence
CP013377.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 2 complete sequence
CP013379.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 plasmid pINT23 complete sequence
CP013393.1 Burkholderia vietnamiensis strain FL-2-3-30-S1-D0 chromosome 1 complete sequence
CP013394.1 Burkholderia vietnamiensis strain FL-2-3-30-S1-D0 chromosome 2 complete sequence
CP013395.1 Burkholderia vietnamiensis strain FL-2-3-30-S1-D0 chromosome 3 complete sequence
CP013397.1 Burkholderia cenocepacia strain FL-5-3-30-S1-D7 chromosome 1 complete sequence
CP013396.1 Burkholderia cenocepacia strain FL-5-3-30-S1-D7 chromosome 2 complete sequence
CP013398.1 Burkholderia seminalis strain FL-5-4-10-S1-D7 chromosome 1 complete sequence
CP013400.1 Burkholderia seminalis strain FL-5-4-10-S1-D7 chromosome 2 complete sequence
CP013399.1 Burkholderia seminalis strain FL-5-4-10-S1-D7 chromosome 3 complete sequence
CP013401.1 Burkholderia metallica strain FL-6-5-30-S1-D7 chromosome 1 complete sequence
CP013403.1 Burkholderia metallica strain FL-6-5-30-S1-D7 chromosome 2 complete sequence
CP013402.1 Burkholderia metallica strain FL-6-5-30-S1-D7 chromosome 3 complete sequence
CP013404.1 Burkholderia lata strain FL-7-5-30-S1-D0 chromosome 1 complete sequence
CP013406.1 Burkholderia lata strain FL-7-5-30-S1-D0 chromosome 2 complete sequence
CP013405.1 Burkholderia lata strain FL-7-5-30-S1-D0 chromosome 3 complete sequence
CP013407.1 Burkholderia thailandensis strain MSMB59 chromosome 1 complete sequence
CP013408.1 Burkholderia thailandensis strain MSMB59 chromosome 2 complete sequence
CP013409.1 Burkholderia thailandensis strain 2002721121 chromosome 1 complete sequence
CP013410.1 Burkholderia thailandensis strain 2002721121 chromosome 2 complete sequence
CP013411.1 Burkholderia thailandensis strain 2002721643 chromosome 1 complete sequence
CP013413.1 Burkholderia thailandensis strain 2002721643 chromosome 2 complete sequence
CP013412.1 Burkholderia thailandensis strain 2002721643 plasmid p2002721643 complete sequence
CP013414.1 Burkholderia ubonensis strain MSMB2035 chromosome 1 complete sequence
CP013416.1 Burkholderia ubonensis strain MSMB2035 chromosome 2 complete sequence
CP013415.1 Burkholderia ubonensis strain MSMB2035 plasmid pMSMB2035 complete sequence
CP013420.1 Burkholderia ubonensis strain MSMB0783 chromosome 1 complete sequence
CP013422.1 Burkholderia ubonensis strain MSMB0783 chromosome 2 complete sequence
CP013421.1 Burkholderia ubonensis strain MSMB0783 chromosome 3 complete sequence
CP013430.1 Burkholderia multivorans strain AU1185 chromosome 1 complete sequence
CP013431.1 Burkholderia multivorans strain AU1185 chromosome 2 complete sequence
CP013432.1 Burkholderia multivorans strain AU1185 chromosome 3 complete sequence
CP013433.1 Burkholderia vietnamiensis strain AU1233 chromosome 1 complete sequence
CP013434.1 Burkholderia vietnamiensis strain AU1233 chromosome 2 complete sequence
CP013435.1 Burkholderia latens strain AU17928 chromosome 1 complete sequence
CP013438.1 Burkholderia latens strain AU17928 chromosome 2 complete sequence
CP013437.1 Burkholderia latens strain AU17928 chromosome 3 complete sequence
CP013436.1 Burkholderia latens strain AU17928 plasmid pAU17928 complete sequence
CP013439.1 Burkholderia vietnamiensis strain HI2297 chromosome 1 complete sequence
CP013440.1 Burkholderia vietnamiensis strain HI2297 chromosome 2 complete sequence
CP013441.1 Burkholderia vietnamiensis strain HI2297 chromosome 3 complete sequence
CP013443.1 Burkholderia cepacia strain MSMB1184WGS chromosome 1 complete sequence
CP013444.1 Burkholderia cepacia strain MSMB1184WGS chromosome 2 complete sequence
CP013442.1 Burkholderia cepacia strain MSMB1184WGS chromosome 3 complete sequence
CP013446.1 Burkholderia ubonensis strain MSMB1189WGS chromosome 1 complete sequence
CP013447.1 Burkholderia ubonensis strain MSMB1189WGS chromosome 2 complete sequence
CP013445.1 Burkholderia ubonensis strain MSMB1189WGS chromosome 3 complete sequence
CP013448.1 Burkholderia sp. Bp7605 strain MSMB0175 chromosome 1 complete sequence
CP013449.1 Burkholderia sp. Bp7605 strain MSMB0175 chromosome 2 complete sequence
CP013450.1 Burkholderia cenocepacia strain MSMB384WGS chromosome 1 complete sequence
CP013452.1 Burkholderia cenocepacia strain MSMB384WGS chromosome 2 complete sequence
CP013451.1 Burkholderia cenocepacia strain MSMB384WGS chromosome 3 complete sequence
CP013453.1 Burkholderia vietnamiensis strain MSMB608WGS chromosome 1 complete sequence
CP013455.1 Burkholderia vietnamiensis strain MSMB608WGS chromosome 2 complete sequence
CP013456.1 Burkholderia vietnamiensis strain MSMB608WGS chromosome 3 complete sequence
CP013454.1 Burkholderia vietnamiensis strain MSMB608WGS plasmid pMSMB608 complete sequence
CP013459.1 Burkholderia stagnalis strain MSMB735WGS chromosome 1 complete sequence
CP013461.1 Burkholderia stagnalis strain MSMB735WGS chromosome 2 complete sequence
CP013460.1 Burkholderia stagnalis strain MSMB735WGS chromosome 3 complete sequence
CP013463.1 Burkholderia ubonensis strain MSMB1471WGS chromosome 1 complete sequence
CP013464.1 Burkholderia ubonensis strain MSMB1471WGS chromosome 2 complete sequence
CP013465.1 Burkholderia ubonensis strain MSMB1471WGS chromosome 3 complete sequence
CP013462.1 Burkholderia ubonensis strain MSMB1471WGS plasmid pMSMB1471 complete sequence
CP013467.1 Burkholderia multivorans strain MSMB1640WGS chromosome 1 complete sequence
CP013466.1 Burkholderia multivorans strain MSMB1640WGS chromosome 2 complete sequence
CP013468.1 Burkholderia multivorans strain MSMB1640WGS chromosome 3 complete sequence
CP017175.1 Burkholderia mallei strain Bahrain1 chromosome 1 complete sequence
CP017176.1 Burkholderia mallei strain Bahrain1 chromosome 2 complete sequence
CP016442.1 Burkholderia stabilis strain ATCC BAA-67 chromosome 1 complete sequence
CP016443.1 Burkholderia stabilis strain ATCC BAA-67 chromosome 2 complete sequence
CP016444.1 Burkholderia stabilis strain ATCC BAA-67 chromosome 3 complete sequence
CP018054.1 Burkholderia pseudomallei strain VB976100 chromosome 1 complete sequence
CP018055.1 Burkholderia pseudomallei strain VB976100 chromosome 2 complete sequence
CP016909.1 Burkholderia pseudomallei strain Burk178-Type1 chromosome 1 complete sequence
CP016910.1 Burkholderia pseudomallei strain Burk178-Type1 chromosome 2 complete sequence
CP016911.1 Burkholderia pseudomallei strain Burk178-Type2 chromosome 1 complete sequence
CP016912.1 Burkholderia pseudomallei strain Burk178-Type2 chromosome 2 complete sequence
CP017044.1 Burkholderia pseudomallei strain MSHR7929 chromosome 1 complete sequence
CP017045.1 Burkholderia pseudomallei strain MSHR7929 chromosome 2 complete sequence
CP017046.1 Burkholderia pseudomallei strain MSHR6755 chromosome 1 complete sequence
CP017047.1 Burkholderia pseudomallei strain MSHR6755 chromosome 2 complete sequence
CP017048.1 Burkholderia pseudomallei strain MSHR5864 chromosome 1 complete sequence
CP017049.1 Burkholderia pseudomallei strain MSHR5864 chromosome 2 complete sequence
CP017050.1 Burkholderia pseudomallei strain MSHR4083 chromosome 1 complete sequence
CP017051.1 Burkholderia pseudomallei strain MSHR4083 chromosome 2 complete sequence
CP017052.1 Burkholderia pseudomallei strain MSHR3763 chromosome 1 complete sequence
CP017053.1 Burkholderia pseudomallei strain MSHR3763 chromosome 2 complete sequence
CP019668.1 Burkholderia cenocepacia strain VC7848 chromosome complete genome
CP019670.1 Burkholderia cenocepacia strain VC12802 chromosome 1 complete sequence
CP019669.1 Burkholderia cenocepacia strain VC12802 chromosome 2 complete sequence
CP019674.1 Burkholderia cenocepacia strain VC12308 chromosome 1 complete sequence
CP019672.1 Burkholderia cenocepacia strain VC12308 chromosome 2 complete sequence
CP019673.1 Burkholderia cenocepacia strain VC12308 chromosome 3 complete sequence
CP019671.1 Burkholderia cenocepacia strain VC12308 plasmid unnamed complete sequence
CP017238.1 Burkholderia cenocepacia strain CR318 chromosome 1 complete sequence
CP017239.1 Burkholderia cenocepacia strain CR318 chromosome 2 complete sequence
CP017240.1 Burkholderia cenocepacia strain CR318 chromosome 3 complete sequence
CP018380.1 Burkholderia pseudomallei strain 2008724734 chromosome 1 complete sequence
CP018381.1 Burkholderia pseudomallei strain 2008724734 chromosome 2 complete sequence
CP018391.1 Burkholderia pseudomallei strain 2011756295 chromosome 1 complete sequence
CP018392.1 Burkholderia pseudomallei strain 2011756295 chromosome 2 complete sequence
CP018404.1 Burkholderia pseudomallei strain 2013746878 chromosome 2 complete sequence
CP018405.1 Burkholderia pseudomallei strain 2013746878 chromosome 1 complete sequence
CP018406.1 Burkholderia pseudomallei strain 2013833055 chromosome 1 complete sequence
CP018407.1 Burkholderia pseudomallei strain 2013833055 chromosome 2 complete sequence
CP018410.1 Burkholderia pseudomallei strain 3000015237 chromosome 1 complete sequence
CP018411.1 Burkholderia pseudomallei strain 3000015237 chromosome 2 complete sequence
CP018373.1 Burkholderia pseudomallei strain 2002721184 chromosome 1 complete sequence
CP018374.1 Burkholderia pseudomallei strain 2002721184 chromosome 2 complete sequence
CP018418.1 Burkholderia pseudomallei strain 2002734728 chromosome 1 complete sequence
CP018419.1 Burkholderia pseudomallei strain 2002734728 chromosome 2 complete sequence
CP018384.1 Burkholderia pseudomallei strain 2008724860 chromosome 1 complete sequence
CP018386.1 Burkholderia pseudomallei strain 2008724860 chromosome 2 complete sequence
CP018385.1 Burkholderia pseudomallei strain 2008724860 plasmid p1 complete sequence
CP018387.1 Burkholderia pseudomallei strain 2010007509 chromosome 1 complete sequence
CP018388.1 Burkholderia pseudomallei strain 2010007509 chromosome 2 complete sequence
CP018389.1 Burkholderia pseudomallei strain 2011756189 chromosome 1 complete sequence
CP018390.1 Burkholderia pseudomallei strain 2011756189 chromosome 2 complete sequence
CP018398.1 Burkholderia pseudomallei strain 2013746777 chromosome 2 complete sequence
CP018399.1 Burkholderia pseudomallei strain 2013746777 chromosome 1 complete sequence
CP018400.1 Burkholderia pseudomallei strain 2013746811 chromosome 1 complete sequence
CP018401.1 Burkholderia pseudomallei strain 2013746811 chromosome 2 complete sequence
CP018402.1 Burkholderia pseudomallei strain 2013746877 chromosome 1 complete sequence
CP018403.1 Burkholderia pseudomallei strain 2013746877 chromosome 2 complete sequence
CP018408.1 Burkholderia pseudomallei strain 2013833057 chromosome 1 complete sequence
CP018409.1 Burkholderia pseudomallei strain 2013833057 chromosome 2 complete sequence
CP018414.1 Burkholderia pseudomallei strain 3000047530 chromosome 1 complete sequence
CP018415.1 Burkholderia pseudomallei strain 3000047530 chromosome 2 complete sequence
CP018416.1 Burkholderia pseudomallei strain 3000465972 chromosome 1 complete sequence
CP018417.1 Burkholderia pseudomallei strain 3000465972 chromosome 2 complete sequence
CP018369.1 Burkholderia pseudomallei strain 2002721123 chromosome 1 complete sequence
CP018370.1 Burkholderia pseudomallei strain 2002721123 chromosome 2 complete sequence
CP018371.1 Burkholderia pseudomallei strain 2002721171 chromosome 2 complete sequence
CP018372.1 Burkholderia pseudomallei strain 2002721171 chromosome 1 complete sequence
CP018382.1 Burkholderia pseudomallei strain 2008724758 chromosome 2 complete sequence
CP018383.1 Burkholderia pseudomallei strain 2008724758 chromosome 1 complete sequence
CP018412.1 Burkholderia pseudomallei strain 3000015486 chromosome 2 complete sequence
CP018413.1 Burkholderia pseudomallei strain 3000015486 chromosome 1 complete sequence
CP022005.1 Burkholderia gladioli pv. gladioli strain KACC 11889 chromosome 1 complete sequence
CP022006.1 Burkholderia gladioli pv. gladioli strain KACC 11889 chromosome 2 complete sequence
CP022007.1 Burkholderia gladioli pv. gladioli strain KACC 11889 plasmid pls1 complete sequence
CP022008.1 Burkholderia gladioli pv. gladioli strain KACC 11889 plasmid pls2 complete sequence
CP022009.1 Burkholderia gladioli pv. gladioli strain KACC 11889 plasmid pls3 complete sequence
CP022083.2 Burkholderia cepacia strain FDAARGOS_345 chromosome 1 complete sequence
CP022084.2 Burkholderia cepacia strain FDAARGOS_345 chromosome 2 complete sequence
CP022082.2 Burkholderia cepacia strain FDAARGOS_345 chromosome 3 complete sequence
CP022081.2 Burkholderia cepacia strain FDAARGOS_345 plasmid unnamed1 complete sequence
CP009725.1 Burkholderia mallei strain Turkey1 chromosome 1 complete sequence
CP009726.1 Burkholderia mallei strain Turkey1 chromosome 2 complete sequence
CP010348.1 Burkholderia mallei strain Turkey10 chromosome 1 complete sequence
CP010349.1 Burkholderia mallei strain Turkey10 chromosome 2 complete sequence
CP009727.1 Burkholderia mallei strain Turkey2 chromosome 1 complete sequence
CP009728.1 Burkholderia mallei strain Turkey2 chromosome 2 complete sequence
CP009929.1 Burkholderia mallei strain FMH chromosome 1 complete sequence
CP009930.1 Burkholderia mallei strain FMH chromosome 2 complete sequence
CP009729.1 Burkholderia mallei strain Turkey3 chromosome 1 complete sequence
CP009730.1 Burkholderia mallei strain Turkey3 chromosome 2 complete sequence
CP009731.1 Burkholderia mallei strain Turkey4 chromosome 1 complete sequence
CP009732.1 Burkholderia mallei strain Turkey4 chromosome 2 complete sequence
CP009733.1 Burkholderia mallei strain Turkey5 chromosome 1 complete sequence
CP009734.1 Burkholderia mallei strain Turkey5 chromosome 2 complete sequence
CP009735.1 Burkholderia mallei strain Turkey6 chromosome 1 complete sequence
CP009736.1 Burkholderia mallei strain Turkey6 chromosome 2 complete sequence
CP009737.1 Burkholderia mallei strain Turkey7 chromosome 1 complete sequence
CP009738.1 Burkholderia mallei strain Turkey7 chromosome 2 complete sequence
CP009739.1 Burkholderia mallei strain Turkey8 chromosome 1 complete sequence
CP009740.1 Burkholderia mallei strain Turkey8 chromosome 2 complete sequence
CP009741.1 Burkholderia mallei strain Turkey9 chromosome 1 complete sequence
CP009742.1 Burkholderia mallei strain Turkey9 chromosome 2 complete sequence
CP009931.1 Burkholderia mallei strain JHU chromosome 1 complete sequence
CP009932.1 Burkholderia mallei strain JHU chromosome 2 complete sequence
AP018111.1 Burkholderia stabilis DNA chromosome: 1 complete genome strain: FERMP-21014
AP018112.1 Burkholderia stabilis DNA chromosome: 2 complete genome strain: FERMP-21014
AP018113.1 Burkholderia stabilis DNA chromosome: 3 complete genome strain: FERMP-21014
CP023499.1 Burkholderia thailandensis strain FDAARGOS_426 chromosome 1 complete sequence
CP023498.1 Burkholderia thailandensis strain FDAARGOS_426 chromosome 2 complete sequence
CP023522.1 Burkholderia gladioli pv. gladioli strain FDAARGOS_389 chromosome 1 complete sequence
CP023523.1 Burkholderia gladioli pv. gladioli strain FDAARGOS_389 chromosome 2 complete sequence
CP023524.1 Burkholderia gladioli pv. gladioli strain FDAARGOS_389 plasmid unnamed complete sequence
CP023518.1 Burkholderia cepacia strain FDAARGOS_388 chromosome 1 complete sequence
CP023521.1 Burkholderia cepacia strain FDAARGOS_388 chromosome 2 complete sequence
CP023520.1 Burkholderia cepacia strain FDAARGOS_388 chromosome 3 complete sequence
CP023519.1 Burkholderia cepacia strain FDAARGOS_388 plasmid unnamed1 complete sequence
CP025264.1 Burkholderia pseudomallei strain MSHR1435 chromosome 1 complete sequence
CP025265.1 Burkholderia pseudomallei strain MSHR1435 chromosome 2 complete sequence
CP019042.1 Burkholderia pseudomallei strain 14M0960418 chromosome 1 complete sequence
CP019043.1 Burkholderia pseudomallei strain 14M0960418 chromosome 2 complete sequence
CP020394.1 Burkholderia vietnamiensis strain FDAARGOS_239 chromosome 1 complete sequence
CP020396.1 Burkholderia vietnamiensis strain FDAARGOS_239 chromosome 2 complete sequence
CP020395.1 Burkholderia vietnamiensis strain FDAARGOS_239 chromosome 3 complete sequence
CP020393.1 Burkholderia vietnamiensis strain FDAARGOS_239 plasmid unnamed complete sequence
CP020397.1 Burkholderia multivorans strain FDAARGOS_246 chromosome 1 complete sequence
CP020398.1 Burkholderia multivorans strain FDAARGOS_246 chromosome 2 complete sequence
CP020399.1 Burkholderia multivorans strain FDAARGOS_246 plasmid unnamed complete sequence
CP020390.1 Burkholderia thailandensis strain FDAARGOS_237 chromosome 1 complete sequence
CP020389.1 Burkholderia thailandensis strain FDAARGOS_237 chromosome 2 complete sequence
CP020392.1 Burkholderia thailandensis strain FDAARGOS_238 chromosome 1 complete sequence
CP020391.1 Burkholderia thailandensis strain FDAARGOS_238 chromosome 2 complete sequence
CP021067.1 Burkholderia cenocepacia strain PC184 Mulks chromosome 1 complete sequence
CP021068.1 Burkholderia cenocepacia strain PC184 Mulks chromosome 2 complete sequence
CP021069.1 Burkholderia cenocepacia strain PC184 Mulks chromosome 3 complete sequence
CP029824.1 Burkholderia sp. JP2-270 chromosome 1 complete sequence
CP029825.1 Burkholderia sp. JP2-270 chromosome 2 complete sequence
CP029826.1 Burkholderia sp. JP2-270 chromosome 3 complete sequence
CP029827.1 Burkholderia sp. JP2-270 plasmid p1 complete sequence
CP029828.1 Burkholderia sp. JP2-270 plasmid p2 complete sequence
CP024902.1 Burkholderia pyrrocinia strain mHSR5 chromosome mHSR5_A complete sequence
CP024903.1 Burkholderia pyrrocinia strain mHSR5 chromosome mHSR5_B complete sequence
CP024904.1 Burkholderia pyrrocinia strain mHSR5 chromosome mHSR5_C complete sequence
CP028962.1 Burkholderia sp. IDO3 chromosome 1 complete sequence
CP028963.1 Burkholderia sp. IDO3 chromosome 2 complete sequence
CP028964.1 Burkholderia sp. IDO3 chromosome 3 complete sequence
CP028965.1 Burkholderia sp. IDO3 plasmid p1 complete sequence
CP008755.1 Burkholderia pseudomallei strain 9 chromosome 1 complete sequence
CP008754.1 Burkholderia pseudomallei strain 9 chromosome 2 complete sequence
CP008753.1 Burkholderia phage BEK complete genome
CP007746.1 Burkholderia cepacia ATCC 25416 chromosome 1 complete sequence
CP007748.1 Burkholderia cepacia ATCC 25416 chromosome 2 complete sequence
CP007747.1 Burkholderia cepacia ATCC 25416 chromosome 3 complete sequence
CP007745.1 Burkholderia cepacia ATCC 25416 plasmid complete sequence
CP025304.1 Burkholderia pseudomallei strain R15 chromosome R15.1 complete sequence
CP025305.1 Burkholderia pseudomallei strain R15 chromosome R15.2 complete sequence
CP025306.1 Burkholderia pseudomallei strain D286 chromosome 1 complete sequence
CP025307.1 Burkholderia pseudomallei strain D286 chromosome 2 complete sequence
CP025302.1 Burkholderia pseudomallei strain PMC2000 chromosome PMC2000.1 complete sequence
CP025303.1 Burkholderia pseudomallei strain PMC2000 chromosome PMC2000.2 complete sequence
CP008785.1 Burkholderia thailandensis E264 chromosome 1 complete sequence
CP008786.1 Burkholderia thailandensis E264 chromosome 2 complete sequence
CP023775.1 Burkholderia pseudomallei strain BPHN1 chromosome 1 complete sequence
CP023776.1 Burkholderia pseudomallei strain BPHN1 chromosome 2 complete sequence
CP022213.1 Burkholderia gladioli pv. gladioli strain FDAARGOS_188 chromosome 1 complete sequence
CP022210.1 Burkholderia gladioli pv. gladioli strain FDAARGOS_188 chromosome 2 complete sequence
CP022209.1 Burkholderia gladioli pv. gladioli strain FDAARGOS_188 plasmid unnamed1 complete sequence
CP022211.1 Burkholderia gladioli pv. gladioli strain FDAARGOS_188 plasmid unnamed2 complete sequence
CP022212.1 Burkholderia gladioli pv. gladioli strain FDAARGOS_188 plasmid unnamed3 complete sequence
CP022214.1 Burkholderia thailandensis strain FDAARGOS_241 chromosome 1 complete sequence
CP022215.1 Burkholderia thailandensis strain FDAARGOS_241 chromosome 2 complete sequence
CP022217.1 Burkholderia thailandensis strain FDAARGOS_242 chromosome 1 complete sequence
CP022216.1 Burkholderia thailandensis strain FDAARGOS_242 chromosome 2 complete sequence
CP013390.1 Burkholderia contaminans strain FL-1-2-30-S1-D0 chromosome 1 complete sequence
CP013391.1 Burkholderia contaminans strain FL-1-2-30-S1-D0 chromosome 2 complete sequence
CP013392.1 Burkholderia contaminans strain FL-1-2-30-S1-D0 chromosome 3 complete sequence
CP024943.1 Burkholderia lata strain A05 chromosome 1 complete sequence
CP024944.1 Burkholderia lata strain A05 chromosome 2 complete sequence
CP024945.1 Burkholderia lata strain A05 chromosome 3 complete sequence
CP033430.1 Burkholderia gladioli strain Co14 chromosome 1 complete sequence
CP033431.1 Burkholderia gladioli strain Co14 chromosome 2 complete sequence
CP033429.1 Burkholderia gladioli strain Co14 plasmid p1 complete sequence
CP033703.1 Burkholderia pseudomallei strain FDAARGOS_593 chromosome 1 complete sequence
CP033704.1 Burkholderia pseudomallei strain FDAARGOS_593 chromosome 2 complete sequence
CP033705.1 Burkholderia pseudomallei strain FDAARGOS_592 chromosome 1 complete sequence
CP033706.1 Burkholderia pseudomallei strain FDAARGOS_592 chromosome 2 complete sequence
CP033701.1 Burkholderia pseudomallei strain FDAARGOS_594 chromosome 1 complete sequence
CP033702.1 Burkholderia pseudomallei strain FDAARGOS_594 chromosome 2 complete sequence
CP033748.1 Burkholderia multivorans strain FDAARGOS_547 chromosome 1 complete sequence
CP033749.1 Burkholderia multivorans strain FDAARGOS_547 chromosome 2 complete sequence
CP033750.1 Burkholderia multivorans strain FDAARGOS_547 chromosome 3 complete sequence
CP033745.1 Burkholderia multivorans strain FDAARGOS_548 chromosome 1 complete sequence
CP033746.1 Burkholderia multivorans strain FDAARGOS_548 chromosome 2 complete sequence
CP033747.1 Burkholderia multivorans strain FDAARGOS_548 chromosome 3 complete sequence
CP033856.1 Burkholderia multivorans strain FDAARGOS_496 chromosome 1 complete sequence
CP033854.1 Burkholderia multivorans strain FDAARGOS_496 chromosome 2 complete sequence
CP033855.1 Burkholderia multivorans strain FDAARGOS_496 chromosome 3 complete sequence
CP033838.1 Burkholderia dolosa strain FDAARGOS_562 chromosome 1 complete sequence
CP033839.1 Burkholderia dolosa strain FDAARGOS_562 chromosome 2 complete sequence
CP033840.1 Burkholderia dolosa strain FDAARGOS_562 chromosome 3 complete sequence
CP034545.1 Burkholderia cenocepacia strain YG-3 chromosome 1 complete sequence
CP034546.1 Burkholderia cenocepacia strain YG-3 chromosome 2 complete sequence
CP034547.1 Burkholderia cenocepacia strain YG-3 chromosome 3 complete sequence
CP036452.1 Burkholderia pseudomallei strain BPs110 chromosome 1 complete sequence
CP036451.1 Burkholderia pseudomallei strain BPs110 chromosome 2 complete sequence
CP036454.1 Burkholderia pseudomallei strain BPs111 chromosome 1 complete sequence
CP036453.1 Burkholderia pseudomallei strain BPs111 chromosome 2 complete sequence
CP037758.1 Burkholderia pseudomallei strain BPs115 chromosome 1 complete sequence
CP037757.1 Burkholderia pseudomallei strain BPs115 chromosome 2 complete sequence
CP037760.1 Burkholderia pseudomallei strain BPs116 chromosome 1 complete sequence
CP037759.1 Burkholderia pseudomallei strain BPs116 chromosome 2 complete sequence
CP037974.1 Burkholderia pseudomallei strain BPs114 chromosome 1 complete sequence
CP037973.1 Burkholderia pseudomallei strain BPs114 chromosome 2 complete sequence
CP037970.1 Burkholderia pseudomallei strain BPs123 chromosome 1 complete sequence
CP037969.1 Burkholderia pseudomallei strain BPs123 chromosome 2 complete sequence
CP037976.1 Burkholderia pseudomallei strain BPs112 chromosome 1 complete sequence
CP037975.1 Burkholderia pseudomallei strain BPs112 chromosome 2 complete sequence
CP037972.1 Burkholderia pseudomallei strain BPs133 chromosome 1 complete sequence
CP037971.1 Burkholderia pseudomallei strain BPs133 chromosome 2 complete sequence
CP038195.1 Burkholderia pseudomallei strain BPs122 chromosome 1 complete sequence
CP038194.1 Burkholderia pseudomallei strain BPs122 chromosome 2 complete sequence
CP038805.1 Burkholderia pseudomallei strain HNBP001 chromosome 1 complete sequence
CP038806.1 Burkholderia pseudomallei strain HNBP001 chromosome 2
CP040077.1 Burkholderia sp. DHOD12 chromosome 1 complete sequence
CP040078.1 Burkholderia sp. DHOD12 chromosome 2 complete sequence
CP040079.1 Burkholderia sp. DHOD12 chromosome 3 complete sequence
CP040531.1 Burkholderia pseudomallei strain VB3253 chromosome 1 complete sequence
CP040532.1 Burkholderia pseudomallei strain VB3253 chromosome 2 complete sequence
CP040551.1 Burkholderia pseudomallei strain VB2514 chromosome 1 complete sequence
CP040552.1 Burkholderia pseudomallei strain VB2514 chromosome 2 complete sequence
CP042177.1 Burkholderia sp. KBS0801 chromosome 1 complete sequence
CP042178.1 Burkholderia sp. KBS0801 chromosome 2 complete sequence
CP042179.1 Burkholderia sp. KBS0801 chromosome 3 complete sequence
CP034553.1 Burkholderia cepacia ATCC 25416 chromosome 1 complete sequence
CP034554.1 Burkholderia cepacia ATCC 25416 chromosome 2 complete sequence
CP034555.1 Burkholderia cepacia ATCC 25416 chromosome 3 complete sequence
CP034556.1 Burkholderia cepacia ATCC 25416 plasmid unnamed1 complete sequence
CP034557.1 Burkholderia cepacia ATCC 25416 plasmid unnamed2 complete sequence
CP042164.1 Burkholderia contaminans strain ZCC chromosome 1 complete sequence
CP042165.1 Burkholderia contaminans strain ZCC chromosome 2 complete sequence
CP042166.1 Burkholderia contaminans strain ZCC chromosome 3 complete sequence
CP042167.1 Burkholderia contaminans strain ZCC plasmid unnamed1 complete sequence
CP042168.1 Burkholderia contaminans strain ZCC plasmid unnamed2 complete sequence
CP044053.1 Burkholderia multivorans strain FDAARGOS_623 chromosome 1 complete sequence
CP044054.1 Burkholderia multivorans strain FDAARGOS_623 chromosome 2 complete sequence
CP044055.1 Burkholderia multivorans strain FDAARGOS_623 chromosome 3 complete sequence
CP044056.1 Burkholderia multivorans strain FDAARGOS_622 chromosome 1 complete sequence
CP044057.1 Burkholderia multivorans strain FDAARGOS_622 chromosome 2 complete sequence
CP044058.1 Burkholderia multivorans strain FDAARGOS_622 chromosome 3 complete sequence
CP038214.1 Burkholderia pseudomallei strain Yap6 chromosome 1 complete sequence
CP038215.1 Burkholderia pseudomallei strain Yap6 chromosome 2 complete sequence
CP038216.1 Burkholderia pseudomallei strain Yap7 chromosome 1 complete sequence
CP038217.1 Burkholderia pseudomallei strain Yap7 chromosome 2 complete sequence
CP038218.1 Burkholderia pseudomallei strain Yap5 chromosome 1 complete sequence
CP038219.1 Burkholderia pseudomallei strain Yap5 chromosome 2 complete sequence
CP038220.1 Burkholderia pseudomallei strain Yap4 chromosome 1 complete sequence
CP038221.1 Burkholderia pseudomallei strain Yap4 chromosome 2 complete sequence
CP038222.1 Burkholderia pseudomallei strain Yap3a chromosome 1 complete sequence
CP038223.1 Burkholderia pseudomallei strain Yap3a chromosome 2 complete sequence
CP038224.1 Burkholderia pseudomallei strain Yap2a chromosome 1 complete sequence
CP038225.1 Burkholderia pseudomallei strain Yap2a chromosome 2 complete sequence
CP038226.1 Burkholderia pseudomallei strain Yap1 chromosome 1 complete sequence
CP038227.1 Burkholderia pseudomallei strain Yap1 chromosome 2 complete sequence
CP028807.1 Burkholderia contaminans strain SK875 chromosome SK875-1 complete sequence
CP028808.1 Burkholderia contaminans strain SK875 chromosome SK875-2 complete sequence
CP028809.1 Burkholderia contaminans strain SK875 chromosome SK875-3 complete sequence
